"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click"
"6811","User6811","24","Male","Mobile","Bottom","Education","Evening","1"
"6086","User6086","24","","Desktop","","","Morning","1"
"4427","User4427","19","Female","","","","Afternoon","0"
"2889","User2889","64","","Tablet","Bottom","","Evening","0"
"6258","User6258","","","Tablet","Top","","Night","1"
"4539","User4539","","Male","Mobile","Bottom","","","1"
"664","User664","51","Female","Desktop","Bottom","Education","Evening","0"
"805","User805","","","Desktop","Bottom","","","1"
"4793","User4793","","","Desktop","Top","News","","0"
"1549","User1549","","","Desktop","","","Afternoon","1"
"5329","User5329","54","","Tablet","Side","","Evening","1"
"3727","User3727","52","","Desktop","Side","","","0"
"6724","User6724","37","","Desktop","Top","Entertainment","","1"
"8271","User8271","","","Desktop","Bottom","Education","Afternoon","1"
"6743","User6743","","","","","Entertainment","Evening","1"
"3299","User3299","44","","Tablet","Side","News","Evening","1"
"1206","User1206","","Female","Mobile","Side","Social Media","Afternoon","0"
"453","User453","","Female","Tablet","Top","Entertainment","Afternoon","1"
"4621","User4621","","","Desktop","Top","","","1"
"7453","User7453","39","Female","","Side","","Night","0"
"1442","User1442","55","Female","Tablet","Side","","","0"
"5456","User5456","","Male","Desktop","Top","News","Evening","0"
"6441","User6441","","","","Top","","Night","1"
"1524","User1524","24","Male","Mobile","Bottom","","Night","1"
"9967","User9967","","","","Side","Education","","1"
"4548","User4548","","","Desktop","","Entertainment","Evening","1"
"3990","User3990","28","","","Side","Social Media","Evening","1"
"1305","User1305","","","Tablet","Top","News","Night","1"
"9849","User9849","","Male","Mobile","Side","","Night","0"
"7558","User7558","","","","Top","Social Media","Night","1"
"3644","User3644","","Female","Mobile","Side","","Evening","1"
"7962","User7962","58","","Tablet","Top","","Afternoon","1"
"4073","User4073","","Male","Desktop","Top","Entertainment","Evening","1"
"2017","User2017","","","Tablet","Bottom","Shopping","Evening","1"
"1171","User1171","","Female","Mobile","","","Night","1"
"8948","User8948","25","","Mobile","","Education","Evening","1"
"6161","User6161","","Female","Tablet","Bottom","","","1"
"1652","User1652","","","","Bottom","","Afternoon","0"
"6164","User6164","57","Male","Mobile","","Social Media","Night","0"
"5959","User5959","","","Mobile","","","Night","0"
"1905","User1905","","","","","Education","Night","1"
"9894","User9894","","","","","","Afternoon","1"
"3839","User3839","26","","Tablet","Side","Shopping","Afternoon","0"
"3990","User3990","28","","Tablet","Side","Social Media","Evening","1"
"1178","User1178","","Male","Desktop","Bottom","","Evening","1"
"9967","User9967","","","Mobile","Side","Education","Evening","1"
"8617","User8617","","","Mobile","Top","","Evening","0"
"749","User749","","","","Top","News","Night","1"
"4819","User4819","26","","","Bottom","Entertainment","Afternoon","0"
"8361","User8361","41","Female","Mobile","Side","","Afternoon","1"
"2289","User2289","","Female","Desktop","","Shopping","","1"
"2174","User2174","","Female","","Bottom","Entertainment","Afternoon","1"
"301","User301","59","Male","","Side","Social Media","Evening","1"
"4266","User4266","28","","Desktop","","","","1"
"3784","User3784","18","","Mobile","Top","Social Media","Night","0"
"8152","User8152","25","","","Bottom","Entertainment","","0"
"5508","User5508","60","","Mobile","Top","","Night","0"
"998","User998","","","Tablet","Top","","Evening","1"
"9686","User9686","18","","","Top","Shopping","Morning","0"
"3236","User3236","56","Female","Mobile","Bottom","","Morning","1"
"2336","User2336","32","","Tablet","Side","","","1"
"7738","User7738","55","","","","","Evening","0"
"2272","User2272","","","Tablet","Bottom","News","Morning","1"
"4348","User4348","","Female","Desktop","Top","Shopping","Afternoon","1"
"6669","User6669","38","Female","Mobile","Side","News","Night","1"
"2174","User2174","36","Female","Desktop","Bottom","Entertainment","Afternoon","1"
"5066","User5066","46","","Mobile","","","","1"
"3644","User3644","","Female","Mobile","Side","","Evening","1"
"6001","User6001","","","Desktop","","","Afternoon","0"
"7465","User7465","","","Tablet","Side","News","Night","0"
"7971","User7971","","","Tablet","Top","","Evening","1"
"7313","User7313","","","Mobile","Side","","Night","1"
"1127","User1127","","","","Side","","Afternoon","1"
"4758","User4758","56","","Mobile","Bottom","","Evening","0"
"973","User973","37","","Mobile","Bottom","","Morning","1"
"7770","User7770","","Female","Desktop","Bottom","","Evening","0"
"3035","User3035","","Male","Tablet","Bottom","Shopping","Evening","0"
"4957","User4957","58","Male","Desktop","Bottom","Social Media","Evening","1"
"5194","User5194","53","Male","","Top","News","Afternoon","1"
"6479","User6479","","Male","","Side","","Afternoon","1"
"2280","User2280","","","Tablet","","News","Morning","0"
"6822","User6822","34","Male","Desktop","Bottom","Social Media","Afternoon","0"
"2373","User2373","31","","Desktop","Bottom","","Night","1"
"9418","User9418","","Male","","","","Night","1"
"7498","User7498","","Male","","Side","Shopping","","1"
"1729","User1729","","Female","Mobile","Top","","","1"
"9064","User9064","41","Female","Mobile","Top","Entertainment","Night","1"
"9412","User9412","34","","Mobile","Bottom","","Morning","1"
"1710","User1710","","","Tablet","Side","Entertainment","Afternoon","1"
"9992","User9992","","Male","Desktop","Side","Shopping","Evening","1"
"5890","User5890","56","","Mobile","Bottom","News","Night","1"
"7266","User7266","","","Tablet","Bottom","Education","Afternoon","1"
"7065","User7065","57","","Desktop","Side","","Morning","1"
"5053","User5053","61","","Tablet","Side","Entertainment","Morning","1"
"2431","User2431","54","Male","","Top","","Night","1"
"2555","User2555","","","Tablet","Bottom","","Evening","1"
"5623","User5623","53","","Desktop","","","Morning","1"
"1181","User1181","55","","Desktop","","","Morning","0"
"7","User7","","Female","Tablet","Bottom","","","1"
"2941","User2941","","","Desktop","Top","News","Morning","0"
"6576","User6576","62","Female","Desktop","Bottom","Entertainment","Morning","1"
"5624","User5624","","","Mobile","Top","","Afternoon","0"
"9714","User9714","25","Female","Mobile","","News","Afternoon","0"
"1568","User1568","","","Desktop","Bottom","Social Media","Evening","0"
"773","User773","48","","Mobile","Top","","Evening","0"
"373","User373","34","","Mobile","Top","Education","Evening","1"
"5082","User5082","44","Female","Mobile","","Shopping","Afternoon","1"
"9234","User9234","20","Male","Desktop","","","Morning","1"
"8561","User8561","52","Male","Mobile","","","","1"
"8373","User8373","","Male","Desktop","","Shopping","","1"
"4539","User4539","54","","Mobile","Bottom","","Night","1"
"8312","User8312","","","Desktop","Side","Shopping","Evening","0"
"2311","User2311","","","Desktop","Bottom","","","1"
"9689","User9689","","Male","Desktop","Bottom","Entertainment","Afternoon","1"
"3854","User3854","56","","Tablet","Bottom","Social Media","","1"
"2946","User2946","","Female","Desktop","Bottom","","Afternoon","1"
"2428","User2428","33","","Tablet","Side","","Morning","1"
"2021","User2021","","Male","Mobile","Bottom","Social Media","","1"
"4621","User4621","20","","","Top","","Afternoon","1"
"2385","User2385","","Male","","Side","Shopping","Evening","0"
"8631","User8631","","","Desktop","Top","","Morning","1"
"6765","User6765","46","Female","Tablet","","Entertainment","Morning","1"
"9625","User9625","","","","Top","Social Media","","0"
"4048","User4048","","Female","Tablet","Side","Education","Evening","0"
"9335","User9335","","","","Bottom","Entertainment","","0"
"5596","User5596","43","","Tablet","","Social Media","Afternoon","1"
"1130","User1130","","","Mobile","Bottom","","","0"
"8948","User8948","25","","Mobile","Bottom","Education","Evening","1"
"6863","User6863","51","","Desktop","Side","Entertainment","Morning","1"
"4230","User4230","","Female","Tablet","","","Evening","1"
"6862","User6862","","Male","Tablet","Side","","Afternoon","1"
"8271","User8271","","","Desktop","Bottom","Education","Afternoon","1"
"1301","User1301","","","Desktop","Side","","Morning","0"
"2309","User2309","22","","","","Entertainment","","1"
"9266","User9266","38","","Mobile","Bottom","Education","Afternoon","1"
"5342","User5342","","","Tablet","Side","","Evening","0"
"1539","User1539","43","","Mobile","Bottom","Education","Evening","1"
"3352","User3352","","Female","","Side","","Night","1"
"180","User180","56","","Mobile","","Social Media","Evening","0"
"249","User249","","","","Bottom","","Afternoon","0"
"1549","User1549","56","","Desktop","Top","","Afternoon","1"
"7756","User7756","","","","Top","","Evening","0"
"6654","User6654","","","Desktop","","","Afternoon","1"
"1253","User1253","36","Female","Desktop","Bottom","Shopping","Morning","1"
"8253","User8253","57","","Desktop","Bottom","Entertainment","Night","1"
"4981","User4981","","Male","Tablet","Bottom","Shopping","Evening","1"
"998","User998","","","Tablet","Top","","Evening","1"
"6100","User6100","","","Desktop","Bottom","Education","","1"
"1141","User1141","37","Male","","Bottom","","Afternoon","1"
"8101","User8101","59","","Desktop","Bottom","","Afternoon","1"
"4950","User4950","28","","Mobile","Side","","","1"
"326","User326","49","","Desktop","Top","Entertainment","","0"
"6771","User6771","","","Desktop","Side","Shopping","Morning","1"
"8019","User8019","","Female","Tablet","Side","","Morning","0"
"9311","User9311","","","Desktop","Side","","Afternoon","1"
"4037","User4037","","","Desktop","Bottom","","","0"
"1914","User1914","","Male","Tablet","Bottom","","Night","1"
"5198","User5198","47","","Desktop","Bottom","","Night","1"
"6167","User6167","","Male","","Side","","Night","1"
"5623","User5623","53","","Desktop","Side","","Morning","1"
"9057","User9057","38","","Desktop","","","Afternoon","1"
"3352","User3352","","","Desktop","Side","","Night","1"
"7962","User7962","","","Tablet","","","Afternoon","1"
"3561","User3561","37","","Desktop","","Social Media","Evening","1"
"6114","User6114","42","","Mobile","Top","","Evening","0"
"3641","User3641","33","Female","Tablet","Top","","Night","1"
"5057","User5057","24","Female","","Top","Education","","0"
"5194","User5194","53","Male","","Top","News","Afternoon","1"
"2137","User2137","","Male","Tablet","Side","News","","1"
"8631","User8631","","Female","Desktop","Top","","Morning","1"
"3207","User3207","","","Mobile","Top","","Evening","0"
"6862","User6862","","","Tablet","","Education","Afternoon","1"
"1503","User1503","19","Female","Tablet","Side","","","1"
"6330","User6330","56","Female","Mobile","Side","","Night","0"
"2804","User2804","","","Tablet","Bottom","Education","Evening","1"
"4442","User4442","57","","Desktop","Side","Social Media","Evening","0"
"2795","User2795","62","Female","Desktop","","","Morning","0"
"8018","User8018","","","","","","Night","1"
"3803","User3803","","","","Top","Education","Morning","1"
"3025","User3025","30","","Mobile","","","Evening","0"
"920","User920","","","Desktop","Side","Social Media","Night","0"
"8692","User8692","","Male","Mobile","","Social Media","Afternoon","1"
"114","User114","38","","Desktop","Side","","","0"
"8872","User8872","50","Female","","Top","Education","Night","0"
"9412","User9412","","","Mobile","Bottom","Social Media","","1"
"3430","User3430","61","Male","Desktop","","Social Media","Morning","1"
"9115","User9115","30","","Tablet","Side","","Morning","0"
"3367","User3367","","Female","Tablet","Top","","","0"
"3037","User3037","36","Male","","Side","Shopping","Morning","1"
"2817","User2817","","Female","Tablet","Side","Entertainment","Morning","0"
"1474","User1474","31","","Desktop","Side","Entertainment","Morning","1"
"5748","User5748","","Male","","Side","Entertainment","Morning","1"
"7962","User7962","58","","Tablet","","","Afternoon","1"
"3117","User3117","21","","Tablet","Bottom","","Afternoon","1"
"8115","User8115","20","Female","Mobile","Top","Social Media","","1"
"9971","User9971","","Male","Desktop","Side","News","Afternoon","0"
"414","User414","","","Mobile","Side","Shopping","","0"
"2836","User2836","","Female","Desktop","Top","Education","Evening","0"
"7135","User7135","23","","","Top","","Night","0"
"4981","User4981","","Male","Tablet","Bottom","Shopping","Evening","1"
"6337","User6337","","","Mobile","Top","Social Media","Night","1"
"9992","User9992","","Male","Desktop","Side","Shopping","Evening","1"
"9431","User9431","","Male","Mobile","","Entertainment","Afternoon","1"
"1650","User1650","29","","Desktop","Bottom","","","1"
"5569","User5569","","","Mobile","Bottom","","Afternoon","1"
"3333","User3333","30","Male","Tablet","Top","","Evening","1"
"7808","User7808","26","Female","Desktop","Top","","Night","1"
"1529","User1529","20","","","Top","Entertainment","","1"
"5260","User5260","49","","Tablet","Bottom","","Afternoon","0"
"3345","User3345","39","","Desktop","Side","Social Media","Night","1"
"2337","User2337","40","","Desktop","Top","","Evening","1"
"8127","User8127","","","Tablet","Bottom","","Night","1"
"398","User398","28","Male","Tablet","Top","","Morning","0"
"301","User301","59","","Tablet","Side","Social Media","","1"
"3169","User3169","23","","Desktop","Top","","","0"
"8817","User8817","53","Male","Tablet","Bottom","Education","Night","1"
"6167","User6167","20","Male","Mobile","Side","Shopping","","1"
"9010","User9010","23","","Desktop","Side","News","Night","0"
"5037","User5037","64","","Desktop","Top","","Night","0"
"3118","User3118","57","","","Top","","Evening","1"
"5276","User5276","42","","Tablet","Side","","","1"
"5030","User5030","54","","Tablet","","","Morning","1"
"6142","User6142","35","","Desktop","Bottom","","Night","0"
"8726","User8726","62","","Desktop","","Education","Morning","1"
"7688","User7688","57","Male","Mobile","Top","News","Evening","1"
"2800","User2800","31","","Desktop","Side","Social Media","Morning","0"
